level,playing_user,funnel_rate,funnel_rate_sanity,avg_attempts,1st_attempts_win,level_pass_rate,level_continue_rate,level_fail_rate,win_dropped_users_cohort,lose_dropped_users_cohort,win_dropped_users_realtime,lose_dropped_users_realtime,avg_booster_usage,avg_progress,ad_revenue,ad_rw_revenue,ad_is_revenue,iap_revenue,arpu,ad_arpu,rw_imp,is_imp,cum_avg_rw_imp,cum_avg_is_imp,paying_user,rw_star_imp,rw_coin_imp,rw_heart_imp,rw_hint_booster_imp,rw_eraser_booster_imp,rw_wand_booster_imp,rw_grid_booster_imp,total_duration,median_duration,win_duration_p50,win_duration_p75,win_duration_p90,win_duration_avg,lose_duration_p50,lose_duration_p75,lose_duration_p90,lose_duration_avg,replay_rate,us_playing_user,de_playing_user,jp_playing_user,ru_playing_user,br_playing_user,tr_playing_user,es_playing_user,fr_playing_user,mx_playing_user,us_rw_imp,de_rw_imp,jp_rw_imp,ru_rw_imp,br_rw_imp,tr_rw_imp,es_rw_imp,fr_rw_imp,mx_rw_imp,us_is_imp,de_is_imp,jp_is_imp,ru_is_imp,br_is_imp,tr_is_imp,es_is_imp,fr_is_imp,mx_is_imp,t1_rw_user,t2_rw_user,t1_is_user,t2_is_user,resource_source_hint,resource_source_wand,resource_source_grid,resource_source_eraser,resource_sink_hint,resource_sink_wand,resource_sink_grid,resource_sink_eraser,avg_res_src_hint,avg_res_src_wand,avg_res_src_grid,avg_res_src_eraser,avg_res_sink_hint,avg_res_sink_wand,avg_res_sink_grid,avg_res_sink_eraser
645,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0007,0,0.0007,0,0.0003,0.0003,0,2,3.1658,13.4041,0,0,0,0,0,0,0,0,106,50,50,56,56,53,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0007,0,0.0007,0,0.0004,0.0004,0,2,3.1658,13.4048,0,0,0,0,0,0,0,0,91,37,37,54,54,45.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2,0.0007,0.0007,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,,0.0004,0,0.0004,0,0.0002,0.0002,0,1,3.1658,13.4052,0,0,0,0,0,0,0,0,177,87,87,90,90,88.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0015,0,0.0013,0,0.0007,0.0007,0,2,3.1658,13.4059,0,0,0,0,0,0,0,0,168,80,80,88,88,84,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0036,0.0025,0.001,0,0.0018,0.0018,3,2,3.1669,13.4066,0,0,0,0,0,0,0,0,2097,675,675,1422,1422,1048.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,2,0.0007,0.0007,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0004,0,0.0003,0,0.0002,0.0002,0,1,3.1669,13.407,0,0,0,0,0,0,0,0,148,65,65,83,83,74,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0005,0,0.0004,0,0.0002,0.0002,0,1,3.1669,13.4074,0,0,0,0,0,0,0,0,262,126,126,136,136,131,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0004,0,0.0004,0,0.0002,0.0002,0,1,3.1669,13.4077,0,0,0,0,0,0,0,0,158,65,65,93,93,79,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,2,0.0007,0.0007,1.5,0.5,1.0,1.0,0.3333,0,0,0,0,0.0,83.0,0.0027,0.0011,0.0016,0,0.0014,0.0014,1,2,3.1673,13.4084,0,0,0,0,0,0,0,0,527,154,154,236,236,195,137,137,137,137,0.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0017,0,0.0017,0,0.0009,0.0009,0,2,3.1673,13.4092,0,0,0,0,0,0,0,0,111,55,55,56,56,55.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0017,0,0.0017,0,0.0009,0.0009,0,2,3.1673,13.4099,0,0,0,0,0,0,0,0,359,176,176,183,183,179.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0015,0,0.0015,0,0.0007,0.0007,0,2,3.1673,13.4106,0,0,0,0,0,0,0,0,80,37,37,43,43,40,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0004,0,0.0004,0,0.0002,0.0002,0,1,3.1673,13.411,0,0,0,0,0,0,0,0,163,71,71,92,92,81.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0007,0.0007,0,2,3.1673,13.4117,0,0,0,0,0,0,0,0,122,58,58,64,64,61,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0013,0,0.0007,0.0007,0,2,3.1673,13.4124,0,0,0,0,0,0,0,0,746,298,298,448,448,373,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0006,0.0006,0,2,3.1673,13.4131,0,0,0,0,0,0,0,0,130,53,53,77,77,65,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0016,0,0.0016,0,0.0008,0.0008,0,2,3.1673,13.4138,0,0,0,0,0,0,0,0,425,156,156,269,269,212.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0017,0,0.0017,0,0.0008,0.0008,0,2,3.1673,13.4146,0,0,0,0,0,0,0,0,94,43,43,51,51,47,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0016,0,0.0016,0,0.0008,0.0008,0,2,3.1673,13.4153,0,0,0,0,0,0,0,0,215,103,103,112,112,107.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,2,0.0007,0.0007,1.5,0.5,1.0,1.0,0.3333,0,0,0,0,0.0,0.0,0.0014,0,0.0014,0,0.0007,0.0007,0,2,3.1673,13.416,0,0,0,0,0,0,0,0,128,61,61,67,67,64,0,0,0,0,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,2,0.0007,0.0007,1.0,1.0,1.0,0.5,0.0,0,0,0,0,0.0,,0.0017,0,0.0017,0,0.0009,0.0009,0,2,3.1673,13.4167,0,0,0,0,0,0,0,0,165,80,80,85,85,82.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.002,0,0.0019,0,0.001,0.001,0,2,3.1673,13.4174,0,0,0,0,0,0,0,0,285,115,115,170,170,142.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0012,0,0.0012,0,0.0006,0.0006,0,2,3.1673,13.4182,0,0,0,0,0,0,0,0,413,169,169,244,244,206.5,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.001,0,0.0006,0.0006,0,2,3.1673,13.4189,0,0,0,0,0,0,0,0,502,250,250,252,252,251,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,2,0.0007,0.0007,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0123,0.0114,0.0004,0,0.0062,0.0062,12,1,3.1716,13.4193,0,0,0,0,0,0,0,0,3756,1448,1448,2308,2308,1878,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0
670,2,0.0007,0.0007,1.0,1.0,1.0,0.5,0.0,0,0,1,0,0.0,,0.0004,0,0.0004,0,0.0002,0.0002,0,1,3.1716,13.4196,0,0,0,0,0,0,0,0,70,33,33,37,37,35,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0004,0,0.0004,0,0.0004,0.0004,0,1,3.1716,13.42,0,0,0,0,0,0,0,0,109,109,109,109,109,109,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0004,0,0.0004,0,0.0004,0.0004,0,1,3.1716,13.4203,0,0,0,0,0,0,0,0,82,82,82,82,82,82,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0004,0,0.0004,0,0.0004,0.0004,0,1,3.1716,13.4207,0,0,0,0,0,0,0,0,74,74,74,74,74,74,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0003,0,0.0003,0,0.0003,0.0003,0,1,3.1716,13.4211,0,0,0,0,0,0,0,0,187,187,187,187,187,187,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0004,0,0.0004,0,0.0004,0.0004,0,1,3.1716,13.4214,0,0,0,0,0,0,0,0,30,30,30,30,30,30,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0003,0,0.0003,0,0.0003,0.0003,0,1,3.1716,13.4218,0,0,0,0,0,0,0,0,84,84,84,84,84,84,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0004,0,0.0004,0,0.0004,0.0004,0,1,3.1716,13.4221,0,0,0,0,0,0,0,0,149,149,149,149,149,149,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0003,0,0.0003,0,0.0003,0.0003,0,1,3.1716,13.4225,0,0,0,0,0,0,0,0,85,85,85,85,85,85,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0015,0.0011,0.0003,0,0.0015,0.0015,2,1,3.1723,13.4229,0,0,0,0,0,0,0,0,709,709,709,709,709,709,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0003,0,0.0003,0,0.0003,0.0003,0,1,3.1723,13.4232,0,0,0,0,0,0,0,0,55,55,55,55,55,55,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0003,0,0.0003,0,0.0003,0.0003,0,1,3.1723,13.4236,0,0,0,0,0,0,0,0,111,111,111,111,111,111,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0.0005,0.0004,0,0.0009,0.0009,1,1,3.1727,13.4239,0,0,0,0,0,0,0,0,329,329,329,329,329,329,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0005,0.0005,0,0,0.0005,0.0005,1,0,3.173,13.4239,0,0,0,0,0,0,0,0,261,261,261,261,261,261,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0003,0,0.0003,0,0.0003,0.0003,0,1,3.173,13.4243,0,0,0,0,0,0,0,0,304,304,304,304,304,304,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0.0005,0.0003,0,0.0008,0.0008,1,1,3.1734,13.4247,0,0,0,0,0,0,0,0,195,195,195,195,195,195,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0003,0,0.0003,0,0.0003,0.0003,0,1,3.1734,13.425,0,0,0,0,0,0,0,0,69,69,69,69,69,69,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0002,0,0.0002,0,0.0002,0.0002,0,1,3.1734,13.4254,0,0,0,0,0,0,0,0,43,43,43,43,43,43,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0005,0,0.0005,0,0.0005,0.0005,0,1,3.1734,13.4257,0,0,0,0,0,0,0,0,110,110,110,110,110,110,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0005,0,0.0005,0,0.0005,0.0005,0,1,3.1734,13.4261,0,0,0,0,0,0,0,0,64,64,64,64,64,64,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0006,0.0006,0,1,3.1734,13.4265,0,0,0,0,0,0,0,0,137,137,137,137,137,137,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0003,0,0.0003,0,0.0003,0.0003,0,1,3.1734,13.4268,0,0,0,0,0,0,0,0,130,130,130,130,130,130,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0006,0.0006,0,1,3.1734,13.4272,0,0,0,0,0,0,0,0,144,144,144,144,144,144,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0006,0.0006,0,1,3.1734,13.4275,0,0,0,0,0,0,0,0,94,94,94,94,94,94,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0003,0,0.0003,0,0.0003,0.0003,0,1,3.1734,13.4279,0,0,0,0,0,0,0,0,180,180,180,180,180,180,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0006,0.0006,0,1,3.1734,13.4283,0,0,0,0,0,0,0,0,109,109,109,109,109,109,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0003,0,0.0003,0,0.0003,0.0003,0,1,3.1734,13.4286,0,0,0,0,0,0,0,0,102,102,102,102,102,102,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0006,0.0006,0,1,3.1734,13.429,0,0,0,0,0,0,0,0,149,149,149,149,149,149,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0.0007,0.0004,0,0.0011,0.0011,1,1,3.1738,13.4293,0,0,0,0,0,0,0,0,261,261,261,261,261,261,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,1,0.0004,0.0004,2.0,0.0,1.0,1.0,0.5,0,0,0,0,0.0,95.0,0.0049,0.0038,0.001,0,0.0049,0.0049,5,2,3.1756,13.4301,0,0,0,0,0,0,0,0,1795,736,736,736,736,736,1059,1059,1059,1059,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0006,0,0.0006,0,0.0006,0.0006,0,1,3.1756,13.4304,0,0,0,0,0,0,0,0,39,39,39,39,39,39,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
