level,playing_user,funnel_rate,funnel_rate_sanity,avg_attempts,1st_attempts_win,level_pass_rate,level_continue_rate,level_fail_rate,win_dropped_users_cohort,lose_dropped_users_cohort,win_dropped_users_realtime,lose_dropped_users_realtime,avg_booster_usage,avg_progress,ad_revenue,ad_rw_revenue,ad_is_revenue,iap_revenue,arpu,ad_arpu,rw_imp,is_imp,cum_avg_rw_imp,cum_avg_is_imp,paying_user,rw_star_imp,rw_coin_imp,rw_heart_imp,rw_hint_booster_imp,rw_eraser_booster_imp,rw_wand_booster_imp,rw_grid_booster_imp,total_duration,median_duration,win_duration_p50,win_duration_p75,win_duration_p90,win_duration_avg,lose_duration_p50,lose_duration_p75,lose_duration_p90,lose_duration_avg,replay_rate,us_playing_user,de_playing_user,jp_playing_user,ru_playing_user,br_playing_user,tr_playing_user,es_playing_user,fr_playing_user,mx_playing_user,us_rw_imp,de_rw_imp,jp_rw_imp,ru_rw_imp,br_rw_imp,tr_rw_imp,es_rw_imp,fr_rw_imp,mx_rw_imp,us_is_imp,de_is_imp,jp_is_imp,ru_is_imp,br_is_imp,tr_is_imp,es_is_imp,fr_is_imp,mx_is_imp,t1_rw_user,t2_rw_user,t1_is_user,t2_is_user,resource_source_hint,resource_source_wand,resource_source_grid,resource_source_eraser,resource_sink_hint,resource_sink_wand,resource_sink_grid,resource_sink_eraser,avg_res_src_hint,avg_res_src_wand,avg_res_src_grid,avg_res_src_eraser,avg_res_sink_hint,avg_res_sink_wand,avg_res_sink_grid,avg_res_sink_eraser
562,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0013,0.0013,0,1,4.6604,11.0137,0,0,0,0,0,0,0,0,75,75,75,75,75,75,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0009,0.0009,0,1,4.6604,11.0141,0,0,0,0,0,0,0,0,176,176,176,176,176,176,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0009,0.0009,0,1,4.6604,11.0145,0,0,0,0,0,0,0,0,56,56,56,56,56,56,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0012,0,0.0012,0,0.0012,0.0012,0,1,4.6604,11.0149,0,0,0,0,0,0,0,0,55,55,55,55,55,55,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.001,0.001,0,1,4.6604,11.0153,0,0,0,0,0,0,0,0,101,101,101,101,101,101,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0013,0.0013,0,1,4.6604,11.0156,0,0,0,0,0,0,0,0,120,120,120,120,120,120,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0013,0.0013,0,1,4.6604,11.016,0,0,0,0,0,0,0,0,128,128,128,128,128,128,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0148,0.0136,0.0012,0,0.0148,0.0148,4,1,4.662,11.0164,0,4,0,0,0,0,0,0,297,297,297,297,297,297,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0013,0.0013,0,1,4.662,11.0168,0,0,0,0,0,0,0,0,44,44,44,44,44,44,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.001,0.001,0,1,4.662,11.0172,0,0,0,0,0,0,0,0,56,56,56,56,56,56,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.0011,0,0.0011,0.0011,0,1,4.662,11.0176,0,0,0,0,0,0,0,0,58,58,58,58,58,58,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0012,0,0.0012,0,0.0012,0.0012,0,1,4.662,11.018,0,0,0,0,0,0,0,0,93,93,93,93,93,93,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.001,0.001,0,1,4.662,11.0184,0,0,0,0,0,0,0,0,133,133,133,133,133,133,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.0011,0,0.0011,0.0011,0,1,4.662,11.0188,0,0,0,0,0,0,0,0,128,128,128,128,128,128,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0013,0.0013,0,1,4.662,11.0192,0,0,0,0,0,0,0,0,48,48,48,48,48,48,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0009,0.0009,0,1,4.662,11.0196,0,0,0,0,0,0,0,0,65,65,65,65,65,65,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0011,0,0.0011,0,0.0011,0.0011,0,1,4.662,11.02,0,0,0,0,0,0,0,0,42,42,42,42,42,42,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0008,0.0008,0,1,4.662,11.0203,0,0,0,0,0,0,0,0,375,375,375,375,375,375,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0013,0.0013,0,1,4.662,11.0207,0,0,0,0,0,0,0,0,49,49,49,49,49,49,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,1,0.0004,0.0004,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0014,0.0014,0,1,4.662,11.0211,0,0,0,0,0,0,0,0,95,95,95,95,95,95,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.002,0,0.0018,0,0.002,0.002,0,1,4.662,11.0215,0,0,0,0,0,0,0,0,35,35,35,35,35,35,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0024,0,0.0023,0,0.0024,0.0024,0,1,4.662,11.0219,0,0,0,0,0,0,0,0,64,64,64,64,64,64,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0022,0,0.0021,0,0.0022,0.0022,0,1,4.662,11.0223,0,0,0,0,0,0,0,0,218,218,218,218,218,218,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0014,0.0014,0,1,4.662,11.0227,0,0,0,0,0,0,0,0,81,81,81,81,81,81,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.001,0,0.001,0,0.001,0.001,0,1,4.662,11.0231,0,0,0,0,0,0,0,0,41,41,41,41,41,41,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0009,0.0009,0,1,4.662,11.0235,0,0,0,0,0,0,0,0,75,75,75,75,75,75,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0016,0,0.0016,0,0.0016,0.0016,0,1,4.662,11.0239,0,0,0,0,0,0,0,0,55,55,55,55,55,55,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0014,0.0014,0,1,4.662,11.0243,0,0,0,0,0,0,0,0,230,230,230,230,230,230,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0014,0.0014,0,1,4.662,11.0246,0,0,0,0,0,0,0,0,65,65,65,65,65,65,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0016,0,0.0016,0,0.0016,0.0016,0,1,4.662,11.025,0,0,0,0,0,0,0,0,29,29,29,29,29,29,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0008,0.0008,0,1,4.662,11.0254,0,0,0,0,0,0,0,0,126,126,126,126,126,126,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0008,0.0008,0,1,4.662,11.0258,0,0,0,0,0,0,0,0,224,224,224,224,224,224,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0008,0.0008,0,1,4.662,11.0262,0,0,0,0,0,0,0,0,44,44,44,44,44,44,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0008,0,0.0008,0,0.0008,0.0008,0,1,4.662,11.0266,0,0,0,0,0,0,0,0,41,41,41,41,41,41,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0007,0,0.0007,0,0.0007,0.0007,0,1,4.662,11.027,0,0,0,0,0,0,0,0,61,61,61,61,61,61,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0009,0.0009,0,1,4.662,11.0274,0,0,0,0,0,0,0,0,62,62,62,62,62,62,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0009,0.0009,0,1,4.662,11.0278,0,0,0,0,0,0,0,0,153,153,153,153,153,153,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0233,0.0224,0.0009,0,0.0233,0.0233,6,1,4.6643,11.0282,0,6,0,0,0,0,0,0,455,455,455,455,455,455,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0009,0.0009,0,1,4.6643,11.0286,0,0,0,0,0,0,0,0,32,32,32,32,32,32,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0009,0.0009,0,1,4.6643,11.029,0,0,0,0,0,0,0,0,55,55,55,55,55,55,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0014,0.0014,0,1,4.6643,11.0293,0,0,0,0,0,0,0,0,85,85,85,85,85,85,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0014,0.0014,0,1,4.6643,11.0297,0,0,0,0,0,0,0,0,64,64,64,64,64,64,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,1,0.0004,0.0004,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,,0.0012,0,0.0012,0,0.0012,0.0012,0,1,4.6643,11.0301,0,0,0,0,0,0,0,0,57,57,57,57,57,57,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0024,0,0.0022,0,0.0024,0.0024,0,1,4.6643,11.0305,0,0,0,0,0,0,0,0,56,56,56,56,56,56,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.003,0,0.003,0,0.003,0.003,0,1,4.6643,11.0309,0,0,0,0,0,0,0,0,63,63,63,63,63,63,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0021,0,0.0021,0,0.0021,0.0021,0,1,4.6643,11.0313,0,0,0,0,0,0,0,0,167,167,167,167,167,167,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0009,0,0.0009,0,0.0009,0.0009,0,1,4.6643,11.0317,0,0,0,0,0,0,0,0,161,161,161,161,161,161,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0113,0.0094,0.0019,0,0.0113,0.0113,2,1,4.6651,11.0321,0,2,0,0,0,0,0,0,421,421,421,421,421,421,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0019,0,0.0019,0,0.0019,0.0019,0,1,4.6651,11.0325,0,0,0,0,0,0,0,0,51,51,51,51,51,51,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0025,0,0.0025,0,0.0025,0.0025,0,1,4.6651,11.0329,0,0,0,0,0,0,0,0,61,61,61,61,61,61,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0013,0.0013,0,1,4.6651,11.0333,0,0,0,0,0,0,0,0,71,71,71,71,71,71,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0027,0,0.0027,0,0.0027,0.0027,0,1,4.6651,11.0336,0,0,0,0,0,0,0,0,57,57,57,57,57,57,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0097,0.0083,0.0013,0,0.0097,0.0097,1,1,4.6655,11.034,0,1,0,0,0,0,0,0,166,166,166,166,166,166,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0027,0,0.0027,0,0.0027,0.0027,0,1,4.6655,11.0344,0,0,0,0,0,0,0,0,111,111,111,111,111,111,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0014,0,0.0014,0,0.0014,0.0014,0,1,4.6655,11.0348,0,0,0,0,0,0,0,0,57,57,57,57,57,57,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,1,0.0004,0.0004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0013,0,0.0013,0,0.0013,0.0013,0,1,4.6655,11.0352,0,0,0,0,0,0,0,0,77,77,77,77,77,77,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
